"Symbol"	"Security"	"Subcategory"	"Type"	"Bid"	"Ask"	"Cur. Price"	"Subsequent Amount"	"Region"	"Non-redeemable"	"Maturity"	"Market"	"Interest"	"Initial Amount"	"Frequency"	"Financial Instrument"	"Dividend Date"	"Dividend"	"MY (%)"	"YTM - Market (%)"	"Description"
"BMO.PR.G"	"055743"	"Retractable Preferred Shares"	"310"	"24.970"	"25.030"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"4"	"Equity"	"08/01/2007"	"0.300"	"0.00"	""	"BK OF MTL N/C SR-4 PF-B*"
"BMO.PR.H"	"055744"	"Fixed Rate Perpetual Preferred Shares"	"310"	"23.860"	"24.100"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"4"	"Equity"	"01/28/2010"	"0.331"	"5.55"	""	"BK OF MTL N/C PFD-B SR-5"
"BMO.PR.M"	"055932"	"Preferred Shares"	"310"	"26.700"	"26.910"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"4"	"Equity"	"01/28/2010"	"0.325"	"4.87"	""	"BK OF MTL N/CUM-B PFD S16"
"BMO.PR.N"	"055702"	"Preferred Shares"	"310"	"28.300"	"28.390"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"4"	"Equity"	"01/28/2010"	"0.406"	"5.72"	""	"BK OF MTL N/CUM-B PFD S18"
"BMO.PR.P"	"055925"	"Preferred Shares"	"310"	"27.230"	"27.300"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"4"	"Equity"	"01/28/2010"	"0.338"	"4.95"	""	"BK OF MTL N/CUM-B-PFD S23"
"BMO.PR.J"	"155625"	"Fixed Rate Perpetual Preferred Shares"	"310"	"20.950"	"21.050"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"4"	"Equity"	"01/28/2010"	"0.281"	"5.34"	""	"BK OF MTL-N/CUM-B-PFD S13"
"BMO.PR.K"	"055921"	"Fixed Rate Perpetual Preferred Shares"	"310"	"23.760"	"23.910"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"4"	"Equity"	"01/28/2010"	"0.328"	"5.51"	""	"BK OF MTL-N/CUM-B-PFD S14"
"BMO.PR.L"	"055929"	"Preferred Shares"	"310"	"25.300"	"25.380"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"4"	"Equity"	"01/28/2010"	"0.363"	"5.71"	""	"BK OF MTL-N/CUM-B-PFD S15"
""	"055687"	"Preferred Shares"	"310"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"4"	"Equity"	"08/04/2004"	"0.347"	"n/a"	""	"BK OF MTL-NON CUM-B-PF-3*"
"BMO.PR.I"	"055861"	"Retractable Preferred Shares"	"310"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"4"	"Equity"	"10/29/2008"	"0.297"	"n/a"	""	"BK OF MTL-NON CUM-B-PF-6*"
"BNS.PR.M"	"055920"	"Fixed Rate Perpetual Preferred Shares"	"310"	"20.590"	"20.650"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"4"	"Equity"	"12/31/2009"	"0.281"	"5.45"	""	"BK OF NS-NON CUM-S15-PFD"
""	"V37012"	"Bonds (other)"	"2602230"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"12/15/2009"	""	"7.000"	"n/a"	"2"	"Bond"	""	"0.000"	"7.00"	"0.000000"	"BL CB-04 7% 15DC09"
"BDK"	"075416"	"Common Stock"	"315"	"67.960"	"68.040"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"4"	"Equity"	"12/14/2009"	"0.120"	"0.71"	""	"BLACK & DECKER CORP"
"BKH"	"075709"	"Common Stock"	"315"	"26.190"	"26.200"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"4"	"Equity"	"11/13/2009"	"0.355"	"5.42"	""	"BLACK HILLS CORP"
""	"075747"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	"10/06/2003"	"0.000"	"n/a"	""	"BLACK SWAN RESOURCES LTD*"
"DSU"	"075956"	"Common Stock"	"3308015"	"3.680"	"3.700"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"12"	"Equity"	"12/29/2009"	"0.031"	"10.11"	""	"BLACKROCK DEBT STRAT FUND"
"BVI"	"075744"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BLACKROCK VENTURES INC *"
"BLV"	"075739"	"Common Stock"	"330"	"0.160"	"0.175"	"CAD"	"n/a"	"CA"	"No"	""	"TSX"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BLACKSTONE VENTURES INC"
""	"075758"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	"03/18/2002"	"0.000"	"n/a"	""	"BLACKWATER GOLD CORP *"
""	"Q05231"	"Municipal & Para-governmental Bonds"	"2601411"	"101.173"	"101.173"	"CAD"	"n/a"	"CA"	"No"	"09/09/2010"	""	"3.000"	"n/a"	"2"	"Bond"	""	"0.000"	"2.97"	"1.091568"	"BLAINVILLE BEO 3% 9SP10"
""	"Q05243"	"Municipal & Para-governmental Bonds"	"2601411"	"103.680"	"103.680"	"CAD"	"n/a"	"CA"	"No"	"09/09/2013"	""	"4.000"	"n/a"	"2"	"Bond"	""	"0.000"	"3.86"	"2.920235"	"BLAINVILLE BEO 4% 9SP13"
"BDM"	"076610"	"Common Stock"	"330"	"0.015"	"0.020"	"CAD"	"n/a"	"CA"	"No"	""	"TSX"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BLUE DIAMOND MINING CORP"
"BLL"	"076622"	"Common Stock"	"330"	"0.400"	"0.430"	"CAD"	"n/a"	"CA"	"No"	""	"V"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BLUE LIGHTNING VENTURES *"
"BLE"	"077435"	"Common Stock"	"315"	"17.130"	"17.190"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BLUE PEARL MINING LTD *"
"RBN.UN"	"077626"	"Trust Units"	"3308001"	"9.610"	"9.640"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"12"	"Equity"	"01/27/2010"	"0.070"	"8.74"	""	"BLUE RIBBON INCOME FD T/U"
"BSI"	"077613"	"Common Stock"	"3308000"	"10.460"	"10.590"	"USD"	"n/a"	"ZZ"	"No"	""	"NYS"	"0.000"	"n/a"	"0"	"Equity"	"02/09/2010"	"0.466"	"n/a"	""	"BLUE SQUARE ISRAEL ADR"
"BXG"	"076969"	"Common Stock"	"315"	"2.570"	"2.590"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BLUEGREEN CORP"
"BPHX"	"077422"	"Common Stock"	"315"	"2.830"	"2.910"	"USD"	"n/a"	"ZZ"	"No"	""	"NAS"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BLUEPHOENIX SOLUTIONS LTD"
""	"076707"	"Common Stock"	"3308002"	"0.000"	"0.000"	"USD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BLUMONT AUGEN QUE 08 LPU"
""	"322583"	"Linked Notes"	"330"	"13.840"	"13.840"	"CAD"	"n/a"	"CA"	"No"	"03/31/2014"	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BLUMONT MAN IP220 S2NOTES"
""	"322578"	"Linked Notes"	"330"	"14.450"	"14.450"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BLUMONT MAN IP220 SER1 NT"
""	"272178"	"Linked Notes"	"330"	"9.396"	"9.396"	"CAD"	"n/a"	"CA"	"No"	"03/31/2014"	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BLUMONT MAN MS SER-A NTS"
""	"272200"	"Linked Notes"	"330"	"8.902"	"8.902"	"CAD"	"n/a"	"CA"	"No"	"09/30/2015"	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BLUMONT MAN MS SERIES NTS"
"BSP.UN"	"322579"	"Alternative Investments"	"3308001"	"12.050"	"12.190"	"CAD"	"n/a"	"CA"	"No"	""	"TSE"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BLUMONT STRAT PRT HDG T/U"
"BMC"	"051756"	"Common Stock"	"315"	"37.180"	"37.180"	"USD"	"n/a"	"US"	"No"	""	"NYS"	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BMC SOFTWARE INC"
"BMG101"	"950680"	"Special Funds"	"3807950"	"9.306"	"9.306"	"USD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"BMG BULLION U$ /N"
""	"R39318"	"Corporate Bonds"	"2602230"	"108.038"	"108.038"	"CAD"	"n/a"	"CA"	"No"	"04/30/2014"	""	"4.780"	"n/a"	"2"	"Bond"	""	"0.000"	"4.42"	"2.766814"	"BMO 4.78% 30AP14"
"BMO143"	"994972"	"Canadian Bonds & Income Funds"	"3807700"	"13.373"	"13.373"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"01/18/2010"	"0.031"	"2.76"	""	"BMO BOND FD NL/N"
""	"R32008"	"Bonds (other)"	"2602230"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"12/01/2008"	""	"5.650"	"n/a"	"2"	"Bond"	""	"0.000"	"5.65"	"0.000000"	"BMO CB 5.65%-03 V/R1DC08"
""	"R39393"	"Corporate Bonds"	"2602230"	"103.871"	"103.871"	"CAD"	"n/a"	"CA"	"No"	"01/31/2011"	""	"4.690"	"n/a"	"2"	"Bond"	""	"0.000"	"4.52"	"0.856202"	"BMO CB D/N 4.69% 31JA11"
""	"R32280"	"Corporate Bonds"	"2602230"	"107.525"	"107.525"	"CAD"	"n/a"	"CA"	"No"	"09/04/2012"	""	"5.040"	"n/a"	"2"	"Bond"	""	"0.000"	"4.69"	"2.057510"	"BMO CB DEP NT 5.04% 4SP12"
""	"R32271"	"Bonds (other)"	"2602230"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"05/09/2011"	""	"8.150"	"n/a"	"2"	"Bond"	""	"0.000"	"8.15"	"8.133462"	"BMO CB SR-21 8.15% 9MY11"
""	"R32032"	"Corporate Bonds"	"2602230"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	"07/31/2012"	""	"0.000"	"n/a"	"12"	"Bond"	""	"0.000"	"n/a"	"n/a"	"BMO CB-07 FX-FL/RT31JL12*"
""	"R31918"	"Bonds (other)"	"2602230"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	"08/27/2007"	""	"5.550"	"n/a"	"2"	"Bond"	""	"0.000"	"n/a"	"n/a"	"BMO CB02F-MAT5.55%27AG07*"
""	"R32111"	"Bonds (other)"	"2602230"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"03/14/2011"	""	"7.400"	"n/a"	"12"	"Bond"	""	"0.000"	"7.40"	"7.399601"	"BMO CB06 7.4% 14MR11M"
"JHN202"	"974396"	"Linked Notes Funds"	"3807245"	"90.691"	"90.691"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"09/08/2008"	"0.349"	"0.00"	""	"BMO CI C/D E/Y 1/D/N"
"JHN805"	"956846"	"Linked Notes Funds"	"3807245"	"93.520"	"93.520"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"10/15/2008"	"0.385"	"0.00"	""	"BMO CORE H/YBD-2 D/N"
"JHN803"	"956829"	"Linked Notes Funds"	"3807245"	"93.930"	"93.930"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"10/15/2008"	"0.394"	"0.00"	""	"BMO CORE H/YBD1A/D/N"
""	"R32276"	"Corporate Bonds"	"2602230"	"112.311"	"112.311"	"CAD"	"n/a"	"CA"	"No"	"07/17/2017"	""	"5.450"	"n/a"	"2"	"Bond"	""	"0.000"	"4.85"	"3.560145"	"BMO DEP NOTE 5.45% 17JL17"
""	"R32273"	"Corporate Bonds"	"2602230"	"106.946"	"106.946"	"CAD"	"n/a"	"CA"	"No"	"03/14/2013"	""	"4.650"	"n/a"	"2"	"Bond"	""	"0.000"	"4.35"	"2.336726"	"BMO DEP NT 4.65% 14MR13"
"BMO146"	"995288"	"Dividend Funds"	"3807725"	"39.273"	"39.273"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"4"	"Mutual Fund"	"12/18/2009"	"0.441"	"4.49"	""	"BMO DIVIDEND FD NL/N"
"JHN400"	"936795"	"Linked Notes Funds"	"3807245"	"88.150"	"88.150"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"01/15/2010"	"0.064"	"0.87"	""	"BMO DYN P+N YL-1/D/N"
"JHN416"	"967877"	"Linked Notes Funds"	"3807245"	"85.901"	"85.901"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"BMO DYN REI DEF2/D/N"
"JHN408"	"936540"	"Linked Notes Funds"	"3807245"	"67.791"	"67.791"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"01/15/2010"	"0.559"	"9.90"	""	"BMO DYN REI-1 3Y/D/N"
"JHN410"	"976988"	"Linked Notes Funds"	"3807245"	"87.015"	"87.015"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"BMO DYNREID5-1-3/D/N"
"JHN447"	"929502"	"Linked Notes Funds"	"3807245"	"82.471"	"82.471"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"BMO DYNREIDF10-6/D/N"
"BMO144"	"995037"	"Canadian Equity Funds"	"3807150"	"33.949"	"33.949"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"1"	"Mutual Fund"	"12/17/2007"	"0.630"	"1.86"	""	"BMO EQ INDX /NL/N"
"BMO135"	"995140"	"Canadian Equity Funds"	"3807150"	"24.735"	"24.735"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"1"	"Mutual Fund"	"12/17/2007"	"2.138"	"8.65"	""	"BMO EQTY /NL/N"
""	"R32081"	"Step-up Bonds"	"2602230"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"04/07/2008"	""	"4.200"	"n/a"	"2"	"Bond"	""	"0.000"	"4.20"	"0.000000"	"BMO EX-13 S/U 4.2% 7AP08"
""	"R32259"	"Bonds (other)"	"2602230"	"100.000"	"100.000"	"CAD"	"n/a"	"CA"	"No"	"10/16/2006"	""	"6.900"	"n/a"	"2"	"Bond"	""	"0.000"	"6.90"	"0.000000"	"BMO F/R CB01 6.9% 16OCT06"
"JHN137"	"951916"	"Linked Notes Funds"	"3807245"	"91.487"	"91.487"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"BMO FTI BL B/GW1/D/N"
"JHN110"	"951815"	"Linked Notes Funds"	"3807245"	"97.793"	"97.793"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"BMO FTI BL PD S3/D/N"
"JHN107"	"937674"	"Linked Notes Funds"	"3807245"	"91.790"	"91.790"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"10/15/2008"	"0.048"	"0.00"	""	"BMO FTI PDFRTIN1/D/N"
"JHN806"	"956855"	"Linked Notes Funds"	"3807245"	"93.256"	"93.256"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"10/15/2008"	"0.390"	"0.00"	""	"BMO GGOFCREROC3A/D/N"
"BMO725"	"998876"	"Miscellaneous"	"3807170"	"10.243"	"10.243"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Other"	""	"0.000"	"n/a"	""	"BMO GLB SC&TCH FD /N"
"BMO714"	"995113"	"International Equity Funds"	"3807300"	"10.249"	"10.249"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"1"	"Mutual Fund"	"07/31/2009"	"0.242"	"2.36"	""	"BMO INTL EQTY /NL/N"
"JHN507"	"936839"	"Linked Notes Funds"	"3807245"	"94.921"	"94.921"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"BMO MSP ARM GW-5/D/N"
""	"R40302"	"Corporate Bonds"	"2602230"	"99.898"	"99.898"	"CAD"	"n/a"	"CA"	"No"	"01/21/2015"	""	"4.000"	"n/a"	"2"	"Bond"	""	"0.000"	"4.00"	"4.022674"	"BMO S-C CB10 4%-FL 21JA15"
"BMO136"	"994524"	"Canadian Equity Funds"	"3807152"	"27.370"	"27.370"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"1"	"Mutual Fund"	"12/17/2007"	"6.471"	"23.64"	""	"BMO SPECIAL EQT/NL/N"
"JHN606"	"955426"	"Linked Notes Funds"	"3807245"	"92.472"	"92.472"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"01/15/2010"	"0.026"	"0.34"	""	"BMO SSL ROC C/I3/D/N"
"BMO319"	"995172"	"Canadian Money Market Funds"	"3807850"	"1.000"	"1.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/31/2009"	"0.000"	"0.10"	""	"BMO T-BILL FD NL/N"
"BMO722"	"993862"	"US Equity Funds"	"3807250"	"7.659"	"7.659"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"1"	"Mutual Fund"	"12/17/2007"	"0.340"	"4.44"	""	"BMO US EQ INDX /NL/N"
"BMO716"	"993185"	"International Bonds & Income Funds"	"3807750"	"9.928"	"9.928"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"1"	"Mutual Fund"	"12/18/2009"	"0.128"	"1.29"	""	"BMO WRLD BOND FD /N"
""	"R32290"	"Corporate Bonds"	"2602240"	"104.824"	"104.824"	"CAD"	"n/a"	"CA"	"No"	"12/31/2049"	""	"6.647"	"n/a"	"2"	"Bond"	""	"0.000"	"6.34"	"6.314212"	"BMO(BOAT)C10 6.647%31DC49"
""	"R32316"	"Corporate Bonds"	"2602240"	"108.341"	"108.341"	"CAD"	"n/a"	"CA"	"No"	"12/31/2049"	""	"6.685"	"n/a"	"2"	"Bond"	""	"0.000"	"6.17"	"6.123361"	"BMO(BOAT)C11 6.685%31DC49"
""	"R40629"	"Corporate Bonds"	"2602240"	"103.305"	"103.305"	"CAD"	"n/a"	"CA"	"No"	"12/31/2049"	""	"4.633"	"n/a"	"2"	"Bond"	""	"0.000"	"4.48"	"4.454982"	"BMO(BOAT)C15 4.633%31DC49"
"JHN109"	"936690"	"Linked Notes Funds"	"3807245"	"91.254"	"91.254"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"10/15/2008"	"0.047"	"0.00"	""	"BMO-FTI FTF ICM2/D/N"
"GGF409"	"995586"	"US Equity Funds"	"3807250"	"10.040"	"10.040"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"BMOG AMER EQTY /N"
"GGF620"	"947578"	"Asia-Pacific Rim Equity Funds"	"3807400"	"13.850"	"13.850"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"4"	"Mutual Fund"	"12/22/2009"	"0.002"	"0.06"	""	"BMOG ASIAN GW&INCM/N"
"GGF121"	"947582"	"Canadian Equity Funds"	"3807155"	"10.390"	"10.390"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.035"	"4.04"	""	"BMOG CD DV M/IN /D/N"
"GGF180"	"995584"	"Balanced Funds"	"3807720"	"22.930"	"22.930"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"BMOG CDN BAL D/N"
"GGF582"	"993629"	"Canadian Money Market Funds"	"3807850"	"10.000"	"10.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"10/31/2009"	"0.001"	"0.15"	""	"BMOG CDN M/M /N"
"GGF182"	"995598"	"Canadian Money Market Funds"	"3807850"	"10.000"	"10.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"10/31/2009"	"0.001"	"0.15"	""	"BMOG CDN MNY MKT D/N"
"GGF943"	"947583"	"Canadian Equity Funds"	"3807155"	"10.390"	"10.390"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.035"	"4.04"	""	"BMOG DIV M/I /LL/D/N"
"GGF621"	"947581"	"Canadian Equity Funds"	"3807155"	"10.390"	"10.390"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.035"	"4.04"	""	"BMOG DIV MTHLY INC/N"
"GGF550"	"982500"	"Dividend Funds"	"3807725"	"15.460"	"15.460"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"1"	"Mutual Fund"	"12/22/2009"	"0.120"	"0.78"	""	"BMOG DIVIDEND GWT /N"
"GGF591"	"993630"	"International Equity Funds"	"3807310"	"15.430"	"15.430"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"1"	"Mutual Fund"	"12/19/2008"	"0.348"	"2.25"	""	"BMOG EMRG MKT /N"
"GGF200"	"980687"	"European Equity Funds"	"3807450"	"9.290"	"9.290"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"BMOG EURO EQTY /D/N"
"GGF948"	"937663"	"Special Funds"	"3807950"	"6.200"	"6.200"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.020"	"3.87"	""	"BMOG F/R INCM-M/LL/N"
"GGF114"	"937662"	"Special Funds"	"3807950"	"6.200"	"6.200"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.020"	"3.87"	""	"BMOG FL/RATE INC/D/N"
"GGF626"	"937661"	"Special Funds"	"3807950"	"6.200"	"6.200"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.020"	"3.87"	""	"BMOG FL/RATE INCM /N"
"GGF201"	"979878"	"Miscellaneous"	"3807170"	"8.740"	"8.740"	"CAD"	"n/a"	"ZZ"	"No"	""	""	"0.000"	"n/a"	"0"	"Other"	""	"0.000"	"n/a"	""	"BMOG GL TECH-M /D/N"
"GGF906"	"927401"	"Bond Funds"	"3807680"	"7.250"	"7.250"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.050"	"8.28"	""	"BMOG H/YLD BD/LL/D/N"
"GGF597"	"980678"	"Bond Funds"	"3807680"	"7.250"	"7.250"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.050"	"8.28"	""	"BMOG HI YLD BND /N"
"GGF197"	"980682"	"Bond Funds"	"3807680"	"7.250"	"7.250"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.050"	"8.28"	""	"BMOG HI YLD BND /D/N"
"GGF411"	"995593"	"Dividend Funds"	"3807720"	"10.080"	"10.080"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.035"	"4.17"	""	"BMOG MTH DV CL/N"
"GGF260"	"927567"	"Income Trust Funds"	"3807710"	"11.380"	"11.380"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.060"	"6.33"	""	"BMOG MTH H/IC II/D/N"
"GGF193"	"997290"	"Income Trust Funds"	"3807710"	"7.560"	"7.560"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.060"	"9.52"	""	"BMOG MTH HI/INCM D/N"
"GGF588"	"993623"	"Balanced Funds"	"3807720"	"8.960"	"8.960"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.035"	"4.69"	""	"BMOG MTHLY DIV /N"
"GGF188"	"995557"	"Balanced Funds"	"3807720"	"8.960"	"8.960"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"04/28/1999"	"0.035"	"0.00"	""	"BMOG MTHLY DIV D/N"
"GGF593"	"993622"	"Income Trust Funds"	"3807710"	"7.560"	"7.560"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.060"	"9.52"	""	"BMOG MTHLY HI/INC /N"
"GGF619"	"927566"	"Income Trust Funds"	"3807710"	"11.380"	"11.380"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"12/16/2009"	"0.060"	"6.33"	""	"BMOG MTLY H/ICM II/N"
"GGF87291"	"948371"	"Canadian Bonds & Income Funds"	"3807705"	"10.316"	"10.316"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Mutual Fund"	""	"0.000"	"n/a"	""	"BMOG SC S/T INCM /N"
"GGF412"	"995576"	"Money Market Funds"	"3807000"	"10.000"	"10.000"	"USD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"12"	"Mutual Fund"	"10/31/2009"	"0.003"	"0.41"	""	"BMOG US MNY MKT /N"
""	"051758"	"Common Stock"	"330"	"0.000"	"0.000"	"CAD"	"n/a"	"CA"	"No"	""	""	"0.000"	"n/a"	"0"	"Equity"	""	"0.000"	"n/a"	""	"BMR GOLD CORP - COMMON *"
